hs6,hs6_description,ucc,ucc_description,confidence,confidence_score,match_method,notes
902490,"Machines and appliances; parts and accessories for those testing hardness, strength, compressibility, elasticity or other mechanical properties of materials (e.g. metal, wood, textiles, paper, plastics)",280140,"KITCHEN, DINING ROOM, OTHER LINENS",LOW,35,semantic_similarity,semantic_similarity: related: textile products
902490,"Machines and appliances; parts and accessories for those testing hardness, strength, compressibility, elasticity or other mechanical properties of materials (e.g. metal, wood, textiles, paper, plastics)",280210,CURTAINS AND DRAPERIES,LOW,35,semantic_similarity,semantic_similarity: related: textile products
902490,"Machines and appliances; parts and accessories for those testing hardness, strength, compressibility, elasticity or other mechanical properties of materials (e.g. metal, wood, textiles, paper, plastics)",320233,CLOCKS AND OTHER HOUSEHOLD DECORATIVE ITEMS,LOW,35,semantic_similarity,semantic_similarity: related: textile products
902490,"Machines and appliances; parts and accessories for those testing hardness, strength, compressibility, elasticity or other mechanical properties of materials (e.g. metal, wood, textiles, paper, plastics)",320345,"DINNERWARE, GLASSWARE, SERVING PIECES",LOW,35,semantic_similarity,semantic_similarity: related: textile products
902511,"Thermometers and pyrometers; liquid filled, for direct reading, not combined with other instruments",160212,SALAD DRESSINGS,MEDIUM,65,semantic_category,semantic_category: both in 'apparel'
902511,"Thermometers and pyrometers; liquid filled, for direct reading, not combined with other instruments",180620,BABY FOOD,MEDIUM,65,semantic_category,semantic_category: both in 'apparel'
902511,"Thermometers and pyrometers; liquid filled, for direct reading, not combined with other instruments",180720,VITAMIN SUPPLEMENTS,MEDIUM,65,semantic_category,semantic_category: both in 'apparel'
902511,"Thermometers and pyrometers; liquid filled, for direct reading, not combined with other instruments",230901,PROPERTY MANAGEMENT,MEDIUM,65,semantic_category,semantic_category: both in 'apparel'
902511,"Thermometers and pyrometers; liquid filled, for direct reading, not combined with other instruments",230902,PROPERTY MANAGEMENT,MEDIUM,65,semantic_category,semantic_category: both in 'apparel'
902511,"Thermometers and pyrometers; liquid filled, for direct reading, not combined with other instruments",240121,TOOLS AND EQUIPMENT FOR PAINTING AND WALLPAPERIN,MEDIUM,65,semantic_category,semantic_category: both in 'apparel'
902511,"Thermometers and pyrometers; liquid filled, for direct reading, not combined with other instruments",240122,TOOLS AND EQUIPMENT FOR PAINTING AND WALLPAPERIN,MEDIUM,65,semantic_category,semantic_category: both in 'apparel'
902511,"Thermometers and pyrometers; liquid filled, for direct reading, not combined with other instruments",240123,TOOLS AND EQUIPMENT FOR PAINTING AND,MEDIUM,65,semantic_category,semantic_category: both in 'apparel'
902511,"Thermometers and pyrometers; liquid filled, for direct reading, not combined with other instruments",240213,MATERIALS AND EQUIPMENT FOR ROOF AND GUTTERS,MEDIUM,65,semantic_category,semantic_category: both in 'apparel'
902511,"Thermometers and pyrometers; liquid filled, for direct reading, not combined with other instruments",240311,PLUMBING SUPPLIES AND EQUIPMENT,MEDIUM,65,semantic_category,semantic_category: both in 'apparel'
902511,"Thermometers and pyrometers; liquid filled, for direct reading, not combined with other instruments",280110,BATHROOM LINENS,LOW,35,semantic_similarity,semantic_similarity: related: textile products
902511,"Thermometers and pyrometers; liquid filled, for direct reading, not combined with other instruments",280140,"KITCHEN, DINING ROOM, OTHER LINENS",LOW,35,semantic_similarity,semantic_similarity: related: textile products
902511,"Thermometers and pyrometers; liquid filled, for direct reading, not combined with other instruments",280210,CURTAINS AND DRAPERIES,LOW,35,semantic_similarity,semantic_similarity: related: textile products
902511,"Thermometers and pyrometers; liquid filled, for direct reading, not combined with other instruments",320233,CLOCKS AND OTHER HOUSEHOLD DECORATIVE ITEMS,LOW,35,semantic_similarity,semantic_similarity: related: textile products
902511,"Thermometers and pyrometers; liquid filled, for direct reading, not combined with other instruments",320345,"DINNERWARE, GLASSWARE, SERVING PIECES",LOW,35,semantic_similarity,semantic_similarity: related: textile products
902519,"Thermometers and pyrometers; (other than liquid filled, for direct reading), not combined with other instruments",160212,SALAD DRESSINGS,MEDIUM,65,semantic_category,semantic_category: both in 'apparel'
902519,"Thermometers and pyrometers; (other than liquid filled, for direct reading), not combined with other instruments",180620,BABY FOOD,MEDIUM,65,semantic_category,semantic_category: both in 'apparel'
902519,"Thermometers and pyrometers; (other than liquid filled, for direct reading), not combined with other instruments",180720,VITAMIN SUPPLEMENTS,MEDIUM,65,semantic_category,semantic_category: both in 'apparel'
902519,"Thermometers and pyrometers; (other than liquid filled, for direct reading), not combined with other instruments",230901,PROPERTY MANAGEMENT,MEDIUM,65,semantic_category,semantic_category: both in 'apparel'
902519,"Thermometers and pyrometers; (other than liquid filled, for direct reading), not combined with other instruments",230902,PROPERTY MANAGEMENT,MEDIUM,65,semantic_category,semantic_category: both in 'apparel'
902519,"Thermometers and pyrometers; (other than liquid filled, for direct reading), not combined with other instruments",240121,TOOLS AND EQUIPMENT FOR PAINTING AND WALLPAPERIN,MEDIUM,65,semantic_category,semantic_category: both in 'apparel'
902519,"Thermometers and pyrometers; (other than liquid filled, for direct reading), not combined with other instruments",240122,TOOLS AND EQUIPMENT FOR PAINTING AND WALLPAPERIN,MEDIUM,65,semantic_category,semantic_category: both in 'apparel'
902519,"Thermometers and pyrometers; (other than liquid filled, for direct reading), not combined with other instruments",240123,TOOLS AND EQUIPMENT FOR PAINTING AND,MEDIUM,65,semantic_category,semantic_category: both in 'apparel'
902519,"Thermometers and pyrometers; (other than liquid filled, for direct reading), not combined with other instruments",240213,MATERIALS AND EQUIPMENT FOR ROOF AND GUTTERS,MEDIUM,65,semantic_category,semantic_category: both in 'apparel'
902519,"Thermometers and pyrometers; (other than liquid filled, for direct reading), not combined with other instruments",240311,PLUMBING SUPPLIES AND EQUIPMENT,MEDIUM,65,semantic_category,semantic_category: both in 'apparel'
902519,"Thermometers and pyrometers; (other than liquid filled, for direct reading), not combined with other instruments",280110,BATHROOM LINENS,LOW,35,semantic_similarity,semantic_similarity: related: textile products
902519,"Thermometers and pyrometers; (other than liquid filled, for direct reading), not combined with other instruments",280140,"KITCHEN, DINING ROOM, OTHER LINENS",LOW,35,semantic_similarity,semantic_similarity: related: textile products
902519,"Thermometers and pyrometers; (other than liquid filled, for direct reading), not combined with other instruments",280210,CURTAINS AND DRAPERIES,LOW,35,semantic_similarity,semantic_similarity: related: textile products
902519,"Thermometers and pyrometers; (other than liquid filled, for direct reading), not combined with other instruments",320233,CLOCKS AND OTHER HOUSEHOLD DECORATIVE ITEMS,LOW,35,semantic_similarity,semantic_similarity: related: textile products
902519,"Thermometers and pyrometers; (other than liquid filled, for direct reading), not combined with other instruments",320345,"DINNERWARE, GLASSWARE, SERVING PIECES",LOW,35,semantic_similarity,semantic_similarity: related: textile products
902580,"Hydrometers and similar floating instruments, barometers, hygrometers, psychrometers, thermometers, pyrometers; recording or not, any combination of these instruments (excluding thermometers and barometers not combined with other instruments)",360120,"MEN''S SPORTCOATS, TAILORED JACKETS",MEDIUM,70,semantic_category,semantic_category: multiple matches (2)
902580,"Hydrometers and similar floating instruments, barometers, hygrometers, psychrometers, thermometers, pyrometers; recording or not, any combination of these instruments (excluding thermometers and barometers not combined with other instruments)",360210,MEN''S COATS AND JACKETS,MEDIUM,70,semantic_category,semantic_category: multiple matches (2)
902580,"Hydrometers and similar floating instruments, barometers, hygrometers, psychrometers, thermometers, pyrometers; recording or not, any combination of these instruments (excluding thermometers and barometers not combined with other instruments)",370110,BOYS'' COATS AND JACKETS,MEDIUM,70,semantic_category,semantic_category: multiple matches (2)
902580,"Hydrometers and similar floating instruments, barometers, hygrometers, psychrometers, thermometers, pyrometers; recording or not, any combination of these instruments (excluding thermometers and barometers not combined with other instruments)",370311,"BOYS'' SUITS, SPORTCOATS, VESTS",MEDIUM,70,semantic_category,semantic_category: multiple matches (2)
902580,"Hydrometers and similar floating instruments, barometers, hygrometers, psychrometers, thermometers, pyrometers; recording or not, any combination of these instruments (excluding thermometers and barometers not combined with other instruments)",380110,WOMEN''S COATS AND JACKETS,MEDIUM,70,semantic_category,semantic_category: multiple matches (2)
902580,"Hydrometers and similar floating instruments, barometers, hygrometers, psychrometers, thermometers, pyrometers; recording or not, any combination of these instruments (excluding thermometers and barometers not combined with other instruments)",380311,"WOMEN''S SPORTCOATS, TAILORED JACKETS",MEDIUM,70,semantic_category,semantic_category: multiple matches (2)
902580,"Hydrometers and similar floating instruments, barometers, hygrometers, psychrometers, thermometers, pyrometers; recording or not, any combination of these instruments (excluding thermometers and barometers not combined with other instruments)",390110,GIRLS'' COATS AND JACKETS,MEDIUM,70,semantic_category,semantic_category: multiple matches (2)
902580,"Hydrometers and similar floating instruments, barometers, hygrometers, psychrometers, thermometers, pyrometers; recording or not, any combination of these instruments (excluding thermometers and barometers not combined with other instruments)",410110,"INFANT COAT, JACKET, SNOWSUIT",MEDIUM,70,semantic_category,semantic_category: multiple matches (2)
